source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1983_tulane_roster.csv,James Barkey,NA,P,,1983,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1983_tulane_roster.csv,Sammy Amarena,NA,P,,1983,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Ken Karcher,NA,QB,"112 Cmp, 230 Att, 1341 Yds, 8 TD",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Dave McLaughlin,NA,QB,"71 Cmp, 149 Att, 866 Yds, 4 TD",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Melvin Adams,NA,RB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Mike S. Jones,NA,RB,"129 Att, 573 Yds, 4.4 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Joseph Caravello,NA,RB,"71 Att, 261 Yds, 3.7 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Lester Lavalais,NA,RB,"56 Att, 177 Yds, 3.2 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Laraun Ambrose,NA,RB,"44 Att, 137 Yds, 3.1 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Jeff Alexander,NA,RB,"8 Att, 16 Yds, 2.0 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Eddie Dowell,NA,RB,"3 Att, 4 Yds, 1.3 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Mitch Doze,NA,RB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Toddy Francis,NA,RB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Marc Zeno,NA,WR,"18 Rec, 349 Yds, 19.4 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Craig Harrison,NA,WR,"33 Rec, 509 Yds, 15.4 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Richie Crosby,NA,WR,"4 Rec, 73 Yds, 18.3 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Tyrone Vaughns,NA,WR,"4 Rec, 77 Yds, 19.3 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Jeff Wenhold,NA,WR,"1 Rec, 11 Yds, 11.0 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,James Alexis,NA,WR,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Larry Route,NA,TE,"46 Rec, 478 Yds, 10.4 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Wade Elmore,NA,TE,"13 Rec, 166 Yds, 12.8 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Mark Savini,NA,TE,"6 Rec, 124 Yds, 20.7 Avg",1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Tony Wood,NA,K,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Burnell Dent,NA,LB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Deno Jeter,NA,LB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Curt Baham,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Gerald Broussard,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Benny Burst,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Gene Harris,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Casey Howard,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Treg Songy,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Tookie Spann,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Kevin Tate,NA,DB,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,Sammy Amarena,NA,P,,1984,Tulane,Wally English
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Wally_English/1984_tulane_roster.csv,James Barkey,NA,P,,1984,Tulane,Wally English
