source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Andre Carter*,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Jerry DeLoach*,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,John McLaughlin*,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Brandon Whiting*,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,James Gibson,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Jeremiah Parker,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Mawuko Tugbenyoh,NA,DL,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Matt Beck*,NA,LB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Albert Dorsey*,NA,LB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Sekou Sanyika*,NA,LB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Josh Trowbridge,NA,LB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Justin Flagg,NA,LB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Pete DeStefano*,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Derrick Gardner*,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Kato Serwanga*,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Marquise Smith*,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,David Burnside,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Chidi Iwuoma,NA,DB,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1997_california_roster.csv,Nick Harris,NA,P,,1997,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Justin Vedder*,NA,QB,"210 Cmp, 386 Att, 2322 Yds, 11 TD",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Samuel Clemons,NA,QB,"2 Cmp, 12 Att, 2 Yds, 0 TD",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Marcus Fields*,NA,RB,"163 Att, 734 Yds, 4.5 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Saleem Muhammad*,NA,RB,"36 Att, 128 Yds, 3.6 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Marcus Oliver,NA,RB,"28 Att, 73 Yds, 2.6 Avg",1998,California,Tom Holmoe
