source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1984_long-beach-state_roster.csv,Anthony Reynolds,NA,DB,,1984,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1984_long-beach-state_roster.csv,Jeff Carter,NA,P,,1984,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1984_long-beach-state_roster.csv,Leonard Simpkins,NA,,,1984,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Doug Gaynor,NA,QB,"321 Cmp, 451 Att, 3563 Yds, 19 TD",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Jeff Graham,NA,QB,"2 Cmp, 4 Att, 12 Yds, 0 TD",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Martin Sartin,NA,RB,"103 Att, 441 Yds, 4.3 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Michael Roberts,NA,RB,"45 Att, 247 Yds, 5.5 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Brian Browning,NA,RB,"44 Att, 179 Yds, 4.1 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Sheldon Gaines,NA,RB,"31 Att, 200 Yds, 6.5 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Mark Templeton,NA,RB,"62 Rec, 500 Yds, 8.1 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,John Cook,NA,RB,"4 Att, 9 Yds, 2.3 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Charles Lockett,NA,WR,"69 Rec, 949 Yds, 13.8 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Troy Ory,NA,WR,"46 Rec, 554 Yds, 12.0 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Kwante Hampton,NA,WR,"9 Rec, 142 Yds, 15.8 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Jamie Craft,NA,WR,"1 Rec, 4 Yds, 4.0 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Jerry Howard,NA,WR,"1 Rec, 8 Yds, 8.0 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Greg Locy,NA,TE,"38 Rec, 502 Yds, 13.2 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Rick Trigueiro,NA,TE,"3 Rec, 24 Yds, 8.0 Avg",1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,David Caylor,NA,K,,1985,Long Beach State,Mike Sheppard
