Player,Class,Pos,Summary,Year,School,Coach
Montrell Estrell,SR,WR,,2021,Texas,Steve Sarkisian
Dajon Harrison,FR,WR,,2021,Texas,Steve Sarkisian
Troy Omeire,FR,WR,,2021,Texas,Steve Sarkisian
Travis West,JR,WR,,2021,Texas,Steve Sarkisian
Al'Vonte Woodard,JR,WR,,2021,Texas,Steve Sarkisian
Cade Brewer,SR,TE,"22 Rec, 184 Yds, 8.4 Avg",2021,Texas,Steve Sarkisian
Juan Davis,FR,TE,"1 Rec, 0 Yds, 0.0 Avg",2021,Texas,Steve Sarkisian
Jared Wiley,JR,TE,"9 Rec, 67 Yds, 7.4 Avg",2021,Texas,Steve Sarkisian
Ja'Tavion Sanders,FR,TE,,2021,Texas,Steve Sarkisian
Nathan Hatter,SO,TE,,2021,Texas,Steve Sarkisian
Gunnar Helm,FR,TE,,2021,Texas,Steve Sarkisian
Brayden Liebrock,SO,TE,,2021,Texas,Steve Sarkisian
Tope Imade,SR,OL,,2021,Texas,Steve Sarkisian
Andrej Karic,FR,OL,,2021,Texas,Steve Sarkisian
Junior Angilau,JR,OL,,2021,Texas,Steve Sarkisian
Michael Balis,SO,OL,,2021,Texas,Steve Sarkisian
Hayden Conner,FR,OL,,2021,Texas,Steve Sarkisian
Jaylen Garth,FR,OL,,2021,Texas,Steve Sarkisian
Rafiti Ghirmai,JR,OL,,2021,Texas,Steve Sarkisian
Isaiah Hookfin,SO,OL,,2021,Texas,Steve Sarkisian
Tyler Johnson,SO,OL,,2021,Texas,Steve Sarkisian
Christian Jones,JR,OL,,2021,Texas,Steve Sarkisian
Derek Kerstetter,SR,OL,,2021,Texas,Steve Sarkisian
Jake Majors,FR,OL,,2021,Texas,Steve Sarkisian
Max Merril,FR,OL,,2021,Texas,Steve Sarkisian
Denzel Okafor,SR,OL,,2021,Texas,Steve Sarkisian
Logan Parr,FR,OL,,2021,Texas,Steve Sarkisian
Christian Rizzi,FR,OL,,2021,Texas,Steve Sarkisian
Chad Wolf,SO,OL,,2021,Texas,Steve Sarkisian
Cameron Dicker,SR,K,,2021,Texas,Steve Sarkisian
Bert Auburn,FR,K,,2021,Texas,Steve Sarkisian
Gabriel Lozano,SO,K,,2021,Texas,Steve Sarkisian
Erwin Von Nacher,FR,K,,2021,Texas,Steve Sarkisian
Patrick Bayouth,SO,DL,,2021,Texas,Steve Sarkisian
Vernon Broughton,FR,DL,,2021,Texas,Steve Sarkisian
Keondre Coburn,JR,DL,,2021,Texas,Steve Sarkisian
Alfred Collins,SO,DL,,2021,Texas,Steve Sarkisian
Sawyer Goram-Welch,FR,DL,,2021,Texas,Steve Sarkisian
Byron Murphy II,FR,DL,,2021,Texas,Steve Sarkisian
Moro Ojomo,JR,DL,,2021,Texas,Steve Sarkisian
T'vondre Sweat,JR,DL,,2021,Texas,Steve Sarkisian
Myron Warren,SO,DL,,2021,Texas,Steve Sarkisian
Ayodele Adeoye,JR,LB,,2021,Texas,Steve Sarkisian
Morice Blackwell Jr.,FR,LB,,2021,Texas,Steve Sarkisian
Luke Brockermeyer,JR,LB,,2021,Texas,Steve Sarkisian
Jett Bush,JR,LB,,2021,Texas,Steve Sarkisian
Ben Davis,SR,LB,,2021,Texas,Steve Sarkisian
Prince Dorbah,FR,LB,,2021,Texas,Steve Sarkisian
Jaylan Ford,SO,LB,,2021,Texas,Steve Sarkisian
David Gbenda,SO,LB,,2021,Texas,Steve Sarkisian
D.J. Harris,FR,LB,,2021,Texas,Steve Sarkisian
Jacoby Jones,SR,LB,,2021,Texas,Steve Sarkisian
Ovie Oghoufo,JR,LB,,2021,Texas,Steve Sarkisian
Demarvion Overshown,SR,LB,,2021,Texas,Steve Sarkisian
Devin Richardson,JR,LB,,2021,Texas,Steve Sarkisian
Barryn Sorrell,FR,LB,,2021,Texas,Steve Sarkisian
Ray Thornton,SR,LB,,2021,Texas,Steve Sarkisian
David Abiara,FR,LB,,2021,Texas,Steve Sarkisian
Terrence Cooks II,FR,LB,,2021,Texas,Steve Sarkisian
Chris Hannon,JR,LB,,2021,Texas,Steve Sarkisian
Jaden Hullaby,FR,LB,,2021,Texas,Steve Sarkisian
Marshall Landwehr,FR,LB,,2021,Texas,Steve Sarkisian
Anton Simieou,FR,LB,,2021,Texas,Steve Sarkisian
Carlton Smith,SR,LB,,2021,Texas,Steve Sarkisian
Jordan Thomas,FR,LB,,2021,Texas,Steve Sarkisian
Marcus Tillman Jr.,SO,LB,,2021,Texas,Steve Sarkisian
Chris Adimora,JR,DB,,2021,Texas,Steve Sarkisian
Jahdae Barron,SO,DB,,2021,Texas,Steve Sarkisian
Marques Caldwell,SO,DB,,2021,Texas,Steve Sarkisian
J.D. Coffey III,FR,DB,,2021,Texas,Steve Sarkisian
Anthony Cook,SR,DB,,2021,Texas,Steve Sarkisian
Kitan Crawford,SO,DB,,2021,Texas,Steve Sarkisian
Darion Dunn,SR,DB,,2021,Texas,Steve Sarkisian
B.J. Foster,SR,DB,,2021,Texas,Steve Sarkisian
D'Shawn Jamison,SR,DB,,2021,Texas,Steve Sarkisian
Jamier Johnson,FR,DB,,2021,Texas,Steve Sarkisian
Tyler Owens,JR,DB,,2021,Texas,Steve Sarkisian
Brenden Schooler,SR,DB,,2021,Texas,Steve Sarkisian
Jerrin Thompson,SO,DB,,2021,Texas,Steve Sarkisian
Josh Thompson,SR,DB,,2021,Texas,Steve Sarkisian
Ishmael Ibraheem,FR,DB,,2021,Texas,Steve Sarkisian
Tannahill Love,FR,DB,,2021,Texas,Steve Sarkisian
Thatcher Milton,FR,DB,,2021,Texas,Steve Sarkisian
Tremayne Prudhomme,JR,DB,,2021,Texas,Steve Sarkisian
Turner Symonds,JR,DB,,2021,Texas,Steve Sarkisian
Michael Taaffe,FR,DB,,2021,Texas,Steve Sarkisian
Christian Tschauner,SO,DB,,2021,Texas,Steve Sarkisian
Doak Wilson,SO,DB,,2021,Texas,Steve Sarkisian
Ryan Bujcevski,SR,P,,2021,Texas,Steve Sarkisian
Isaac Pearson,FR,P,,2021,Texas,Steve Sarkisian
Zach Edwards,JR,LS,,2021,Texas,Steve Sarkisian
Justin Mader,SR,LS,,2021,Texas,Steve Sarkisian
