Player,Class,Pos,Summary,Year,School,Coach
Cameron Gardner,SO,WR,,2020,Utah,Kyle Whittingham
Donte Banton,SO,WR,,2020,Utah,Kyle Whittingham
Robbie Colenzo,FR,WR,,2020,Utah,Kyle Whittingham
Maxwell Cotton,FR,WR,,2020,Utah,Kyle Whittingham
Jaylen Dixon,JR,WR,,2020,Utah,Kyle Whittingham
Pierre Moudourou,JR,WR,,2020,Utah,Kyle Whittingham
Connor O'Toole,FR,WR,,2020,Utah,Kyle Whittingham
Money Parks,FR,WR,,2020,Utah,Kyle Whittingham
Kyrese Rowan,FR,WR,,2020,Utah,Kyle Whittingham
Dylan Slavens,JR,WR,,2020,Utah,Kyle Whittingham
Tyrone Smith,SR,WR,,2020,Utah,Kyle Whittingham
Dominique Thompson,SO,WR,,2020,Utah,Kyle Whittingham
Brant Kuithe,JR,TE,"17 Rec, 160 Yds, 9.4 Avg",2020,Utah,Kyle Whittingham
Cole Fotheringham,JR,TE,"4 Rec, 52 Yds, 13.0 Avg",2020,Utah,Kyle Whittingham
Dalton Kincaid,JR,TE,"1 Rec, 14 Yds, 14.0 Avg",2020,Utah,Kyle Whittingham
Branden Anderson,FR,TE,,2020,Utah,Kyle Whittingham
Mufi Hunt,SR,TE,,2020,Utah,Kyle Whittingham
Joe Ludwig,JR,TE,,2020,Utah,Kyle Whittingham
Ali'i Niumatalolo,SR,TE,,2020,Utah,Kyle Whittingham
Soa Rosales,FR,TE,,2020,Utah,Kyle Whittingham
Thomas Yassmin,SO,TE,,2020,Utah,Kyle Whittingham
Braedon E. Daniels,SO,OL,,2020,Utah,Kyle Whittingham
London Bartholomew,SR,OL,,2020,Utah,Kyle Whittingham
Keaton Bills,FR,OL,,2020,Utah,Kyle Whittingham
Luke Felix-Fualalo,FR,OL,,2020,Utah,Kyle Whittingham
Nick Ford,JR,OL,,2020,Utah,Kyle Whittingham
Jaxon Garcia,FR,OL,,2020,Utah,Kyle Whittingham
Alex Harrison,FR,OL,,2020,Utah,Kyle Whittingham
Falcon Kaumatule,FR,OL,,2020,Utah,Kyle Whittingham
Jaren Kump,FR,OL,,2020,Utah,Kyle Whittingham
Sataoa Laumea,FR,OL,,2020,Utah,Kyle Whittingham
Hunter Lotulelei,FR,OL,,2020,Utah,Kyle Whittingham
Johnny Maea,SO,OL,,2020,Utah,Kyle Whittingham
Paul Maile,SO,OL,,2020,Utah,Kyle Whittingham
Shintaro Mann,FR,OL,,2020,Utah,Kyle Whittingham
Simi Moala,SO,OL,,2020,Utah,Kyle Whittingham
Bamidele Olaseni,SR,OL,,2020,Utah,Kyle Whittingham
Marist Talavou,FR,OL,,2020,Utah,Kyle Whittingham
Orlando Umana,SR,OL,,2020,Utah,Kyle Whittingham
Jordan Noyles,FR,K,,2020,Utah,Kyle Whittingham
Skyler Southam,JR,K,,2020,Utah,Kyle Whittingham
Tanner Cragun,FR,K,,2020,Utah,Kyle Whittingham
Tennessee Pututau,FR,DL,,2020,Utah,Kyle Whittingham
Semisi Lauaki,FR,DL,,2020,Utah,Kyle Whittingham
Moroni Anae,JR,LB,,2020,Utah,Kyle Whittingham
Sione Fotu,FR,LB,,2020,Utah,Kyle Whittingham
Hayden Furey,SO,LB,,2020,Utah,Kyle Whittingham
Devin Lloyd,JR,LB,,2020,Utah,Kyle Whittingham
Andrew Mata'afa,SO,LB,,2020,Utah,Kyle Whittingham
Nephi Sewell,JR,LB,,2020,Utah,Kyle Whittingham
Rob Bonar,FR,LB,,2020,Utah,Kyle Whittingham
Samu Elisaia,SR,LB,,2020,Utah,Kyle Whittingham
Graham Faloona,FR,LB,,2020,Utah,Kyle Whittingham
Baron Gajkowski,SR,LB,,2020,Utah,Kyle Whittingham
Jeremy Mercier,FR,LB,,2020,Utah,Kyle Whittingham
Taniela Pututau,FR,LB,,2020,Utah,Kyle Whittingham
Sione Tuha,FR,LB,,2020,Utah,Kyle Whittingham
Chris Wilson,FR,LB,,2020,Utah,Kyle Whittingham
Stone Azarcon,JR,DB,,2020,Utah,Kyle Whittingham
Alphonso Taylor,SO,DB,,2020,Utah,Kyle Whittingham
Ben Lennon,SO,P,,2020,Utah,Kyle Whittingham
Jared March,FR,P,,2020,Utah,Kyle Whittingham
Blake Kuithe,SO,DE,,2020,Utah,Kyle Whittingham
Jatravis Broughton,SO,CB,,2020,Utah,Kyle Whittingham
Xavier Carlton,FR,DE,,2020,Utah,Kyle Whittingham
Vonte Davis,SR,S,,2020,Utah,Kyle Whittingham
Van Fillinger,FR,DE,,2020,Utah,Kyle Whittingham
Devin Kaufusi,JR,DE,,2020,Utah,Kyle Whittingham
Kamo'i Latu,FR,S,,2020,Utah,Kyle Whittingham
Faybian Marks,FR,CB,,2020,Utah,Kyle Whittingham
Malone Mataele,SO,CB,,2020,Utah,Kyle Whittingham
Viane Moala,SR,DT,,2020,Utah,Kyle Whittingham
Clark Phillips III,FR,CB,,2020,Utah,Kyle Whittingham
Hauati Pututau,SR,DE,,2020,Utah,Kyle Whittingham
Drew Rawls,FR,CB,,2020,Utah,Kyle Whittingham
Jadon Redding,SO,PK,,2020,Utah,Kyle Whittingham
Ben Renfro,FR,S,,2020,Utah,Kyle Whittingham
Nate Ritchie,FR,S,,2020,Utah,Kyle Whittingham
Caine Savage,FR,CB,,2020,Utah,Kyle Whittingham
Mika Tafua,JR,DE,,2020,Utah,Kyle Whittingham
Maxs Tupai,SR,DE,,2020,Utah,Kyle Whittingham
Zemaiah Vaughn,FR,S,,2020,Utah,Kyle Whittingham
Jake Biggs,FR,S,,2020,Utah,Kyle Whittingham
Bronson Boyd,JR,CB,,2020,Utah,Kyle Whittingham
Tyler Gleed,FR,DE,,2020,Utah,Kyle Whittingham
Tyler Gonzalez,SO,DE,,2020,Utah,Kyle Whittingham
Marques Hamilton,FR,CB,,2020,Utah,Kyle Whittingham
Dakota Hansen,JR,S,,2020,Utah,Kyle Whittingham
R.J. Hubert,JR,S,,2020,Utah,Kyle Whittingham
Kenzel Lawler,FR,CB,,2020,Utah,Kyle Whittingham
Aaron Lowe,SO,CB,,2020,Utah,Kyle Whittingham
Keegan Markgraf,SR,LS,,2020,Utah,Kyle Whittingham
Max Miner,FR,DE,,2020,Utah,Kyle Whittingham
Eli Morrow,SO,DT,,2020,Utah,Kyle Whittingham
Ben Myles-Mills,FR,CB,,2020,Utah,Kyle Whittingham
Gavin Nawahine,FR,DE,,2020,Utah,Kyle Whittingham
LaCarea Pleasant-Johnson,FR,CB,,2020,Utah,Kyle Whittingham
Fua Pututau,SO,DE,,2020,Utah,Kyle Whittingham
Noah Rodriguez-Trammell,JR,LS,,2020,Utah,Kyle Whittingham
Miki Suguturaga,FR,DE,,2020,Utah,Kyle Whittingham
Junior Tafuna,FR,DE,,2020,Utah,Kyle Whittingham
Tanoa Togiai,FR,DT,,2020,Utah,Kyle Whittingham
Pita Tonga,SR,DT,,2020,Utah,Kyle Whittingham
Aliki Vimahi,FR,DT,,2020,Utah,Kyle Whittingham
Tyler Wegis,FR,DE,,2020,Utah,Kyle Whittingham
