Player,Class,Pos,Summary,Year,School,Coach
Jim McMahon*,,QB,"284 Cmp, 445 Att, 4571 Yds, 47 TD",1980,Brigham Young,LaVell Edwards
Royce Bybee,,QB,"33 Cmp, 53 Att, 347 Yds, 2 TD",1980,Brigham Young,LaVell Edwards
Eric Lane*,,RB,"96 Att, 467 Yds, 4.9 Avg",1980,Brigham Young,LaVell Edwards
Scott Phillips*,,RB,"60 Rec, 689 Yds, 11.5 Avg",1980,Brigham Young,LaVell Edwards
Homer Jones,,RB,,1980,Brigham Young,LaVell Edwards
Scott Pettis,,RB,"27 Att, 281 Yds, 10.4 Avg",1980,Brigham Young,LaVell Edwards
Steve Carlsen,,RB,"17 Att, 71 Yds, 4.2 Avg",1980,Brigham Young,LaVell Edwards
Bruce Hansen,,RB,"14 Att, 64 Yds, 4.6 Avg",1980,Brigham Young,LaVell Edwards
Vai Sikahema,,RB,"7 Att, 44 Yds, 6.3 Avg",1980,Brigham Young,LaVell Edwards
Waymon Hamilton,,RB,"6 Att, 45 Yds, 7.5 Avg",1980,Brigham Young,LaVell Edwards
Lloyd Jones*,,WR,"29 Rec, 661 Yds, 22.8 Avg",1980,Brigham Young,LaVell Edwards
Matt Braga*,,WR,"23 Rec, 431 Yds, 18.7 Avg",1980,Brigham Young,LaVell Edwards
Dan Plater,,WR,"37 Rec, 660 Yds, 17.8 Avg",1980,Brigham Young,LaVell Edwards
Bill Davis,,WR,"23 Rec, 411 Yds, 17.9 Avg",1980,Brigham Young,LaVell Edwards
Scott Collie,,WR,"1 Rec, 10 Yds, 10.0 Avg",1980,Brigham Young,LaVell Edwards
Clay Brown*,,TE,"48 Rec, 1009 Yds, 21.0 Avg",1980,Brigham Young,LaVell Edwards
Rob Anderson,,TE,"4 Rec, 58 Yds, 14.5 Avg",1980,Brigham Young,LaVell Edwards
Mike Lacey,,TE,,1980,Brigham Young,LaVell Edwards
Calvin Close*,,OL,,1980,Brigham Young,LaVell Edwards
Lloyd Eldredge*,,OL,,1980,Brigham Young,LaVell Edwards
Nick Eyre*,,OL,,1980,Brigham Young,LaVell Edwards
Ray Linford*,,OL,,1980,Brigham Young,LaVell Edwards
Bart Oates*,,OL,,1980,Brigham Young,LaVell Edwards
Kurt Gunther,,K,,1980,Brigham Young,LaVell Edwards
Lee Johnson,,K,,1980,Brigham Young,LaVell Edwards
Brad Anae*,,DL,,1980,Brigham Young,LaVell Edwards
Chuck Ehin*,,DL,,1980,Brigham Young,LaVell Edwards
Mike Morgan*,,DL,,1980,Brigham Young,LaVell Edwards
Glen Titensor*,,DL,,1980,Brigham Young,LaVell Edwards
Pulusila Filiaga,,DL,,1980,Brigham Young,LaVell Edwards
Glen Redd*,,LB,,1980,Brigham Young,LaVell Edwards
Ed St. Pierre*,,LB,,1980,Brigham Young,LaVell Edwards
Kyle Whittingham*,,LB,,1980,Brigham Young,LaVell Edwards
David Aupiu,,LB,,1980,Brigham Young,LaVell Edwards
John Ramage,,LB,,1980,Brigham Young,LaVell Edwards
Todd Shell,,LB,,1980,Brigham Young,LaVell Edwards
Mark Walker,,LB,,1980,Brigham Young,LaVell Edwards
Mark Brady*,,DB,,1980,Brigham Young,LaVell Edwards
Dave Francis*,,DB,,1980,Brigham Young,LaVell Edwards
Bob Prested*,,DB,,1980,Brigham Young,LaVell Edwards
Bill Schoepflin*,,DB,,1980,Brigham Young,LaVell Edwards
Tom Holmoe,,DB,,1980,Brigham Young,LaVell Edwards
Rob Wilson,,DB,,1980,Brigham Young,LaVell Edwards
