Player,Class,Pos,Summary,Year,School,Coach
Chris Jackson,JR,WR,"4 Rec, 39 Yds, 9.8 Avg",2021,Brigham Young,Kalani Sitake
Gunner Romney,JR,WR,"34 Rec, 594 Yds, 17.5 Avg",2021,Brigham Young,Kalani Sitake
Keanu Hill,FR,WR,"18 Rec, 343 Yds, 19.1 Avg",2021,Brigham Young,Kalani Sitake
Talmage Gunther,FR,WR,,2021,Brigham Young,Kalani Sitake
Hobbs Nyberg,FR,WR,,2021,Brigham Young,Kalani Sitake
Maguire Anderson,FR,WR,,2021,Brigham Young,Kalani Sitake
Brayden Cosper,SO,WR,,2021,Brigham Young,Kalani Sitake
Kody Epps,FR,WR,,2021,Brigham Young,Kalani Sitake
Terence Fall,FR,WR,,2021,Brigham Young,Kalani Sitake
Tevita Ika,SO,WR,,2021,Brigham Young,Kalani Sitake
Kade Moore,FR,WR,,2021,Brigham Young,Kalani Sitake
Chase Roberts,FR,WR,,2021,Brigham Young,Kalani Sitake
Tanner Wall,FR,WR,,2021,Brigham Young,Kalani Sitake
Masen Wake,SO,TE,"14 Rec, 148 Yds, 10.6 Avg",2021,Brigham Young,Kalani Sitake
Dallin Holker,SO,TE,"14 Rec, 200 Yds, 14.3 Avg",2021,Brigham Young,Kalani Sitake
Isaac Rex,FR,TE,"18 Rec, 191 Yds, 10.6 Avg",2021,Brigham Young,Kalani Sitake
Carter Wheat,SO,TE,"1 Rec, 5 Yds, 5.0 Avg",2021,Brigham Young,Kalani Sitake
Lokana Enos,FR,TE,,2021,Brigham Young,Kalani Sitake
Ethan Erickson,FR,TE,,2021,Brigham Young,Kalani Sitake
Bentley Hanshaw,FR,TE,,2021,Brigham Young,Kalani Sitake
Lane Lunt,JR,TE,,2021,Brigham Young,Kalani Sitake
Ben Tuipulotu,FR,TE,,2021,Brigham Young,Kalani Sitake
Hank Tuipulotu,SO,TE,,2021,Brigham Young,Kalani Sitake
Ben Ward,FR,TE,,2021,Brigham Young,Kalani Sitake
Campbell Barrington,FR,OL,,2021,Brigham Young,Kalani Sitake
Clark Barrington,SO,OL,,2021,Brigham Young,Kalani Sitake
Chandler Bird,FR,OL,,2021,Brigham Young,Kalani Sitake
James Empey,JR,OL,,2021,Brigham Young,Kalani Sitake
Blake Freeland,SO,OL,,2021,Brigham Young,Kalani Sitake
J.T. Gentry,SO,OL,,2021,Brigham Young,Kalani Sitake
Brock Gunderson,FR,OL,,2021,Brigham Young,Kalani Sitake
Donovan Hanna,FR,OL,,2021,Brigham Young,Kalani Sitake
Hunter Hill,FR,OL,,2021,Brigham Young,Kalani Sitake
Mufi Hunt,SR,OL,,2021,Brigham Young,Kalani Sitake
Brayden Keim,SO,OL,,2021,Brigham Young,Kalani Sitake
Harris LaChance,SO,OL,,2021,Brigham Young,Kalani Sitake
Tysen Lewis,FR,OL,,2021,Brigham Young,Kalani Sitake
Tyler Little,FR,OL,,2021,Brigham Young,Kalani Sitake
Cooper McMullin,FR,OL,,2021,Brigham Young,Kalani Sitake
Burke Parker,FR,OL,,2021,Brigham Young,Kalani Sitake
Cade Parrish,FR,OL,,2021,Brigham Young,Kalani Sitake
Connor Pay,FR,OL,,2021,Brigham Young,Kalani Sitake
Dylan Rollins,FR,OL,,2021,Brigham Young,Kalani Sitake
Keanu Saleapaga,JR,OL,,2021,Brigham Young,Kalani Sitake
Joe Tukuafu,JR,OL,,2021,Brigham Young,Kalani Sitake
Mo Unutoa,JR,OL,,2021,Brigham Young,Kalani Sitake
Seth Willis,FR,OL,,2021,Brigham Young,Kalani Sitake
Jake Oldroyd,SO,K,,2021,Brigham Young,Kalani Sitake
Justen Smith,FR,K,,2021,Brigham Young,Kalani Sitake
Cash Peterman,FR,K,,2021,Brigham Young,Kalani Sitake
Tyler Batty,FR,DL,,2021,Brigham Young,Kalani Sitake
Lorenzo Fauatea,JR,DL,,2021,Brigham Young,Kalani Sitake
Hunter Greer,FR,DL,,2021,Brigham Young,Kalani Sitake
Caden Haws,SO,DL,,2021,Brigham Young,Kalani Sitake
Fisher Jackson,FR,DL,,2021,Brigham Young,Kalani Sitake
Josh Larsen,FR,DL,,2021,Brigham Young,Kalani Sitake
Uriah Leiataua,SR,DL,,2021,Brigham Young,Kalani Sitake
Atunaisa Mahe,SO,DL,,2021,Brigham Young,Kalani Sitake
Blake Mangelson,FR,DL,,2021,Brigham Young,Kalani Sitake
John Nelson,FR,DL,,2021,Brigham Young,Kalani Sitake
Alema Pilimai,SO,DL,,2021,Brigham Young,Kalani Sitake
Gabe Summers,SO,DL,,2021,Brigham Young,Kalani Sitake
Alden Tofa,JR,DL,,2021,Brigham Young,Kalani Sitake
Earl Tuioti-Mariner,JR,DL,,2021,Brigham Young,Kalani Sitake
Tanner Baker,SO,DL,,2021,Brigham Young,Kalani Sitake
Seleti Fevaleaki,FR,DL,,2021,Brigham Young,Kalani Sitake
Freddy Livai,FR,DL,,2021,Brigham Young,Kalani Sitake
Alex Muti,FR,DL,,2021,Brigham Young,Kalani Sitake
Mike Petty,FR,DL,,2021,Brigham Young,Kalani Sitake
Joshua Singh,FR,DL,,2021,Brigham Young,Kalani Sitake
Andrew Slack,FR,DL,,2021,Brigham Young,Kalani Sitake
Chaz Ah You,JR,LB,,2021,Brigham Young,Kalani Sitake
Jacob Bosco,FR,LB,,2021,Brigham Young,Kalani Sitake
Ben Bywater,FR,LB,,2021,Brigham Young,Kalani Sitake
Drew Jensen,SO,LB,,2021,Brigham Young,Kalani Sitake
Jackson Kaufusi,SO,LB,,2021,Brigham Young,Kalani Sitake
Keenan Pili,SO,LB,,2021,Brigham Young,Kalani Sitake
Kade Pupunu,FR,LB,,2021,Brigham Young,Kalani Sitake
Pepe Tanuvasa,JR,LB,,2021,Brigham Young,Kalani Sitake
Max Tooley,SO,LB,,2021,Brigham Young,Kalani Sitake
Payton Wilgar,SO,LB,,2021,Brigham Young,Kalani Sitake
Josh Wilson,FR,LB,,2021,Brigham Young,Kalani Sitake
Truman Andrus,FR,LB,,2021,Brigham Young,Kalani Sitake
Theo Dawson,SO,LB,,2021,Brigham Young,Kalani Sitake
Cade Hoke,FR,LB,,2021,Brigham Young,Kalani Sitake
Preston Lewis,FR,LB,,2021,Brigham Young,Kalani Sitake
Isaac Matua,FR,LB,,2021,Brigham Young,Kalani Sitake
Viliami Tausinga,FR,LB,,2021,Brigham Young,Kalani Sitake
Jacob Boren,SO,DB,,2021,Brigham Young,Kalani Sitake
Javelle Brown,FR,DB,,2021,Brigham Young,Kalani Sitake
Caleb Christensen,FR,DB,,2021,Brigham Young,Kalani Sitake
Matthew Criddle,JR,DB,,2021,Brigham Young,Kalani Sitake
Ammon Hannemann,FR,DB,,2021,Brigham Young,Kalani Sitake
Kaleb Hayes,JR,DB,,2021,Brigham Young,Kalani Sitake
Isaiah Herron,SO,DB,,2021,Brigham Young,Kalani Sitake
Jared Kapisi,SR,DB,,2021,Brigham Young,Kalani Sitake
Hayden Livingston,SO,DB,,2021,Brigham Young,Kalani Sitake
D'Angelo Mandell,JR,DB,,2021,Brigham Young,Kalani Sitake
Jason Money,JR,DB,,2021,Brigham Young,Kalani Sitake
Malik Moore,JR,DB,,2021,Brigham Young,Kalani Sitake
Nick Nethercott,FR,DB,,2021,Brigham Young,Kalani Sitake
Mitchell Price,JR,DB,,2021,Brigham Young,Kalani Sitake
Morgan Pyper,SO,DB,,2021,Brigham Young,Kalani Sitake
Jakob Robinson,SO,DB,,2021,Brigham Young,Kalani Sitake
Ethan Slade,FR,DB,,2021,Brigham Young,Kalani Sitake
George Udo,SO,DB,,2021,Brigham Young,Kalani Sitake
Shamon Willis,JR,DB,,2021,Brigham Young,Kalani Sitake
Jaques Wilson,JR,DB,,2021,Brigham Young,Kalani Sitake
Talan Alfrey,FR,DB,,2021,Brigham Young,Kalani Sitake
Conner Ebeling,FR,DB,,2021,Brigham Young,Kalani Sitake
Keenan Ellis,JR,DB,,2021,Brigham Young,Kalani Sitake
Tevita Gagnier,FR,DB,,2021,Brigham Young,Kalani Sitake
Micah Harper,FR,DB,,2021,Brigham Young,Kalani Sitake
Dean Jones,FR,DB,,2021,Brigham Young,Kalani Sitake
Jaylon Vickers,SO,DB,,2021,Brigham Young,Kalani Sitake
Wes Wright,SO,DB,,2021,Brigham Young,Kalani Sitake
Ryan Rehkow,FR,P,,2021,Brigham Young,Kalani Sitake
Jacob Palu,FR,DT,,2021,Brigham Young,Kalani Sitake
Austin Riggs,FR,LS,,2021,Brigham Young,Kalani Sitake
Britton Hogan,SO,LS,,2021,Brigham Young,Kalani Sitake
